Time,steer_cmd.steer,accel_cmd.accel,brake_cmd.brake,lamp_cmd.l,lamp_cmd.r,gear_cmd.gear,mode,twist_cmd.twist.linear.x,twist_cmd.twist.linear.y,twist_cmd.twist.linear.z,twist_cmd.twist.angular.x,twist_cmd.twist.angular.y,twist_cmd.twist.angular.z,ctrl_cmd.linear_velocity,ctrl_cmd.linear_acceleration,ctrl_cmd.steering_angle,emergency,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z,sol_status.status,pos_type.type,lat,lon,hgt,undulation,datum_id,lat_stdev,lon_stdev,hgt_stdev,stn_id,diff_age,sol_age,num_svs,num_sol_svs,num_sol_l1_svs,num_sol_multi_svs,reserved,ext_sol_stat.status,galileo_beidou_sig_mask,gps_glonass_sig_mask,latitude,longitude,height,north_velocity,east_velocity,up_velocity,roll,pitch,azimuth,status.status,tm,drivemode,steeringmode,current_gear.gear,speed,drivepedal,brakepedal,angle,lamp,light,objects_label_1,objects_position_x_1,objects_position_y_1,objects_position_z_1,objects_orientation_x_1,objects_orientation_y_1,objects_orientation_z_1,objects_orientation_w_1,objects_dimensions_x_1,objects_dimensions_y_1,objects_dimensions_z_1,objects_label_2,objects_position_x_2,objects_position_y_2,objects_position_z_2,objects_orientation_x_2,objects_orientation_y_2,objects_orientation_z_2,objects_orientation_w_2,objects_dimensions_x_2,objects_dimensions_y_2,objects_dimensions_z_2,objects_label_3,objects_position_x_3,objects_position_y_3,objects_position_z_3,objects_orientation_x_3,objects_orientation_y_3,objects_orientation_z_3,objects_orientation_w_3,objects_dimensions_x_3,objects_dimensions_y_3,objects_dimensions_z_3,objects_label_4,objects_position_x_4,objects_position_y_4,objects_position_z_4,objects_orientation_x_4,objects_orientation_y_4,objects_orientation_z_4,objects_orientation_w_4,objects_dimensions_x_4,objects_dimensions_y_4,objects_dimensions_z_4,objects_label_5,objects_position_x_5,objects_position_y_5,objects_position_z_5,objects_orientation_x_5,objects_orientation_y_5,objects_orientation_z_5,objects_orientation_w_5,objects_dimensions_x_5,objects_dimensions_y_5,objects_dimensions_z_5,objects_label_6,objects_position_x_6,objects_position_y_6,objects_position_z_6,objects_orientation_x_6,objects_orientation_y_6,objects_orientation_z_6,objects_orientation_w_6,objects_dimensions_x_6,objects_dimensions_y_6,objects_dimensions_z_6,objects_label_7,objects_position_x_7,objects_position_y_7,objects_position_z_7,objects_orientation_x_7,objects_orientation_y_7,objects_orientation_z_7,objects_orientation_w_7,objects_dimensions_x_7,objects_dimensions_y_7,objects_dimensions_z_7,objects_label_8,objects_position_x_8,objects_position_y_8,objects_position_z_8,objects_orientation_x_8,objects_orientation_y_8,objects_orientation_z_8,objects_orientation_w_8,objects_dimensions_x_8,objects_dimensions_y_8,objects_dimensions_z_8,objects_label_9,objects_position_x_9,objects_position_y_9,objects_position_z_9,objects_orientation_x_9,objects_orientation_y_9,objects_orientation_z_9,objects_orientation_w_9,objects_dimensions_x_9,objects_dimensions_y_9,objects_dimensions_z_9,objects_label_10,objects_position_x_10,objects_position_y_10,objects_position_z_10,objects_orientation_x_10,objects_orientation_y_10,objects_orientation_z_10,objects_orientation_w_10,objects_dimensions_x_10,objects_dimensions_y_10,objects_dimensions_z_10,increment,lane_id,lane_index,cost,closest_object_distance,closest_object_velocity,is_blocked,global_position_x_1,global_position_y_1,global_position_z_1,global_orientation_x_1,global_orientation_y_1,global_orientation_z_1,global_orientation_w_1,global_twist_linear_x_1,global_twist_linear_y_1,global_twist_linear_z_1,global_twist_angular_x_1,global_twist_angular_y_1,global_twist_angular_z_1,global_dtlane_lw_1,global_dtlane_rw_1,global_position_x_2,global_position_y_2,global_position_z_2,global_orientation_x_2,global_orientation_y_2,global_orientation_z_2,global_orientation_w_2,global_twist_linear_x_2,global_twist_linear_y_2,global_twist_linear_z_2,global_twist_angular_x_2,global_twist_angular_y_2,global_twist_angular_z_2,global_dtlane_lw_2,global_dtlane_rw_2,global_position_x_3,global_position_y_3,global_position_z_3,global_orientation_x_3,global_orientation_y_3,global_orientation_z_3,global_orientation_w_3,global_twist_linear_x_3,global_twist_linear_y_3,global_twist_linear_z_3,global_twist_angular_x_3,global_twist_angular_y_3,global_twist_angular_z_3,global_dtlane_lw_3,global_dtlane_rw_3,global_position_x_4,global_position_y_4,global_position_z_4,global_orientation_x_4,global_orientation_y_4,global_orientation_z_4,global_orientation_w_4,global_twist_linear_x_4,global_twist_linear_y_4,global_twist_linear_z_4,global_twist_angular_x_4,global_twist_angular_y_4,global_twist_angular_z_4,global_dtlane_lw_4,global_dtlane_rw_4,global_position_x_5,global_position_y_5,global_position_z_5,global_orientation_x_5,global_orientation_y_5,global_orientation_z_5,global_orientation_w_5,global_twist_linear_x_5,global_twist_linear_y_5,global_twist_linear_z_5,global_twist_angular_x_5,global_twist_angular_y_5,global_twist_angular_z_5,global_dtlane_lw_5,global_dtlane_rw_5,global_position_x_6,global_position_y_6,global_position_z_6,global_orientation_x_6,global_orientation_y_6,global_orientation_z_6,global_orientation_w_6,global_twist_linear_x_6,global_twist_linear_y_6,global_twist_linear_z_6,global_twist_angular_x_6,global_twist_angular_y_6,global_twist_angular_z_6,global_dtlane_lw_6,global_dtlane_rw_6,global_position_x_7,global_position_y_7,global_position_z_7,global_orientation_x_7,global_orientation_y_7,global_orientation_z_7,global_orientation_w_7,global_twist_linear_x_7,global_twist_linear_y_7,global_twist_linear_z_7,global_twist_angular_x_7,global_twist_angular_y_7,global_twist_angular_z_7,global_dtlane_lw_7,global_dtlane_rw_7,global_position_x_8,global_position_y_8,global_position_z_8,global_orientation_x_8,global_orientation_y_8,global_orientation_z_8,global_orientation_w_8,global_twist_linear_x_8,global_twist_linear_y_8,global_twist_linear_z_8,global_twist_angular_x_8,global_twist_angular_y_8,global_twist_angular_z_8,global_dtlane_lw_8,global_dtlane_rw_8,global_position_x_9,global_position_y_9,global_position_z_9,global_orientation_x_9,global_orientation_y_9,global_orientation_z_9,global_orientation_w_9,global_twist_linear_x_9,global_twist_linear_y_9,global_twist_linear_z_9,global_twist_angular_x_9,global_twist_angular_y_9,global_twist_angular_z_9,global_dtlane_lw_9,global_dtlane_rw_9,global_position_x_10,global_position_y_10,global_position_z_10,global_orientation_x_10,global_orientation_y_10,global_orientation_z_10,global_orientation_w_10,global_twist_linear_x_10,global_twist_linear_y_10,global_twist_linear_z_10,global_twist_angular_x_10,global_twist_angular_y_10,global_twist_angular_z_10,global_dtlane_lw_10,global_dtlane_rw_10,local_position_x_1,local_position_y_1,local_position_z_1,local_orientation_x_1,local_orientation_y_1,local_orientation_z_1,local_orientation_w_1,local_twist_linear_x_1,local_twist_linear_y_1,local_twist_linear_z_1,local_twist_angular_x_1,local_twist_angular_y_1,local_twist_angular_z_1,local_dtlane_lw_1,local_dtlane_rw_1,local_position_x_2,local_position_y_2,local_position_z_2,local_orientation_x_2,local_orientation_y_2,local_orientation_z_2,local_orientation_w_2,local_twist_linear_x_2,local_twist_linear_y_2,local_twist_linear_z_2,local_twist_angular_x_2,local_twist_angular_y_2,local_twist_angular_z_2,local_dtlane_lw_2,local_dtlane_rw_2,local_position_x_3,local_position_y_3,local_position_z_3,local_orientation_x_3,local_orientation_y_3,local_orientation_z_3,local_orientation_w_3,local_twist_linear_x_3,local_twist_linear_y_3,local_twist_linear_z_3,local_twist_angular_x_3,local_twist_angular_y_3,local_twist_angular_z_3,local_dtlane_lw_3,local_dtlane_rw_3,local_position_x_4,local_position_y_4,local_position_z_4,local_orientation_x_4,local_orientation_y_4,local_orientation_z_4,local_orientation_w_4,local_twist_linear_x_4,local_twist_linear_y_4,local_twist_linear_z_4,local_twist_angular_x_4,local_twist_angular_y_4,local_twist_angular_z_4,local_dtlane_lw_4,local_dtlane_rw_4,local_position_x_5,local_position_y_5,local_position_z_5,local_orientation_x_5,local_orientation_y_5,local_orientation_z_5,local_orientation_w_5,local_twist_linear_x_5,local_twist_linear_y_5,local_twist_linear_z_5,local_twist_angular_x_5,local_twist_angular_y_5,local_twist_angular_z_5,local_dtlane_lw_5,local_dtlane_rw_5,local_position_x_6,local_position_y_6,local_position_z_6,local_orientation_x_6,local_orientation_y_6,local_orientation_z_6,local_orientation_w_6,local_twist_linear_x_6,local_twist_linear_y_6,local_twist_linear_z_6,local_twist_angular_x_6,local_twist_angular_y_6,local_twist_angular_z_6,local_dtlane_lw_6,local_dtlane_rw_6,local_position_x_7,local_position_y_7,local_position_z_7,local_orientation_x_7,local_orientation_y_7,local_orientation_z_7,local_orientation_w_7,local_twist_linear_x_7,local_twist_linear_y_7,local_twist_linear_z_7,local_twist_angular_x_7,local_twist_angular_y_7,local_twist_angular_z_7,local_dtlane_lw_7,local_dtlane_rw_7,local_position_x_8,local_position_y_8,local_position_z_8,local_orientation_x_8,local_orientation_y_8,local_orientation_z_8,local_orientation_w_8,local_twist_linear_x_8,local_twist_linear_y_8,local_twist_linear_z_8,local_twist_angular_x_8,local_twist_angular_y_8,local_twist_angular_z_8,local_dtlane_lw_8,local_dtlane_rw_8,local_position_x_9,local_position_y_9,local_position_z_9,local_orientation_x_9,local_orientation_y_9,local_orientation_z_9,local_orientation_w_9,local_twist_linear_x_9,local_twist_linear_y_9,local_twist_linear_z_9,local_twist_angular_x_9,local_twist_angular_y_9,local_twist_angular_z_9,local_dtlane_lw_9,local_dtlane_rw_9,local_position_x_10,local_position_y_10,local_position_z_10,local_orientation_x_10,local_orientation_y_10,local_orientation_z_10,local_orientation_w_10,local_twist_linear_x_10,local_twist_linear_y_10,local_twist_linear_z_10,local_twist_angular_x_10,local_twist_angular_y_10,local_twist_angular_z_10,local_dtlane_lw_10,local_dtlane_rw_10
2023-10-16 07:20:54.323805952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111111111107,0.0,-0.00279628977526,0.0,-1123.2060851507122,-127.48551765084268,59.67104682419449,-0.0155371706409435,-0.0141030290601638,0.9757550470771116,0.2178572675017891,11.422488458146386,0.0,0.0,-0.002486411853687,0.0093378735246384,-0.00412911259923,0.0,50.0,58.384153941177445,26.70707232329198,60.85504265408963,18.799999237060547,61.0,0.2522366344928741,0.1501819342374801,0.3921493887901306,60.0,6.699999809265137,0.0,11.0,8.0,8.0,7.0,0.0,32.0,5.0,51.0,58.38415751981047,26.707072723966352,78.47104606125504,4.767725526003799,-10.37988612101208,-0.1283448134976925,-1.9657454809425328,-1.3853206355605348,294.94637089918854,3.0,,1.0,1.0,4.0,41.31156349182129,140.0,9.0,-0.0014541466243322,0.0,0.0,0.0,-1176.1225324078462,-134.8769164565471,57.92536024822,0.0260340609737861,-0.0204136675094262,-0.1458363998617486,0.98875540672271,4.515271186828613,1.930307149887085,1.463821530342102,0.0,-1178.3066471181498,-119.08988483595118,57.81516151298902,0.0109003768590721,-0.0317641584261639,0.4137365083723373,0.9097770725093456,4.065536975860596,1.7758564949035645,1.486767053604126,2.0,-1174.2808748985572,-112.2360342882804,57.900675813506886,0.0272965762618051,-0.0195621292444276,-0.1903199829597424,0.9811475547082668,0.7106722593307495,0.759064793586731,1.7924845218658447,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,False,228.8723942118152,-881.9421204257711,34.10124969482422,0.0,0.0,0.938431434833512,0.3454655440363278,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1996910412982855,1.1990579329665905,222.86757563985884,-875.7560968277976,34.21624755859375,0.0,0.0,0.956526044935393,0.2916469189966776,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2015423117818946,1.1996324411583363,221.3369044840801,-874.7270180620253,34.225624084472656,0.0,0.0,0.969645424772623,0.2445153373870839,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2010853270300643,1.199601640600291,217.2521478299168,-872.527015818283,34.22687530517578,0.0,0.0,0.977014129170528,0.2131745561767518,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2004221915554962,1.19960413794917,214.339452728862,-871.1924399705604,34.26250076293945,0.0,0.0,0.973212017667235,0.2299094792914583,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1999573351192772,1.1999029083930928,211.5000701585086,-869.771606608294,34.28437423706055,0.0,0.0,0.9544974850431072,0.2982189649341291,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1999354792545605,1.2026253325816427,208.51851283211727,-867.706976596266,34.32875061035156,0.0,0.0,0.9355853179659318,0.3531007119882176,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2000389252130637,1.201760155727563,206.49593174346955,-865.9267046172172,34.3537483215332,0.0,0.0,0.9355853176438046,0.3531007128417347,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1998355790525888,1.3030676910026595,205.82845147774788,-865.3391897706315,34.368125915527344,0.0,0.0,0.9292256914329864,0.3695126714754023,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1764163684909807,1.338482970600506,204.1990813606535,-863.7999254288152,34.39624786376953,0.0,0.0,0.9145203708517676,0.4045398513090468,11.11111111111111,0.0,0.0,0.0,0.0,0.0,1.2009968423289217,1.35240711182055,-1122.101205875577,-127.82688688258716,58.97714964385047,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.20038722189607,1.199704223769846,-1123.0078690646078,-127.40445875548504,58.96510302459284,0.0,0.0,0.9763308890335762,0.2162822117486934,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003818247202565,1.1997063668400167,-1123.9145322536383,-126.98203062838311,58.95305640533521,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003764275444428,1.1997085099101872,-1124.821195442669,-126.559602501281,58.94100978607757,0.0,0.0,0.9763308890335776,0.2162822117486877,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.200371030368629,1.1997106529803578,-1125.7278586317,-126.13717437417888,58.92896316681994,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003656331928154,1.1997127960505285,-1126.6345218207307,-125.71474624707676,58.91691654756231,0.0,0.0,0.9763308890335788,0.2162822117486814,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003602360170016,1.1997149391206987,-1127.5411850097616,-125.29231811997464,58.90486992830468,0.0,0.0,0.9763308890335644,0.2162822117487465,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.200354838841188,1.1997170821908694,-1128.447848198792,-124.86988999287271,58.892823309047046,0.0,0.0,0.9763308890335776,0.2162822117486877,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003494416653742,1.1997192252610398,-1129.3545113878229,-124.4474618657706,58.88077668978941,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003440444895606,1.1997213683312105,-1130.2611745768536,-124.02503373866848,58.86873007053178,0.0,0.0,0.9763308890335788,0.2162822117486814,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.200338647313747,1.199723511401381
2023-10-16 07:20:54.325725696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111111111107,0.0,-0.0027638064797118,0.0,-1123.2060851507122,-127.48551765084268,59.67104682419449,-0.0155371706409435,-0.0141030290601638,0.9757550470771116,0.2178572675017891,11.422488458146386,0.0,0.0,-0.002486411853687,0.0093378735246384,-0.00412911259923,0.0,50.0,58.384153941177445,26.70707232329198,60.85504265408963,18.799999237060547,61.0,0.2522366344928741,0.1501819342374801,0.3921493887901306,60.0,6.699999809265137,0.0,11.0,8.0,8.0,7.0,0.0,32.0,5.0,51.0,58.38415751981047,26.707072723966352,78.47104606125504,4.767725526003799,-10.37988612101208,-0.1283448134976925,-1.9657454809425328,-1.3853206355605348,294.94637089918854,3.0,,1.0,1.0,4.0,41.31156349182129,140.0,9.0,-0.0014541466243322,0.0,0.0,0.0,-1176.1225324078462,-134.8769164565471,57.92536024822,0.0260340609737861,-0.0204136675094262,-0.1458363998617486,0.98875540672271,4.515271186828613,1.930307149887085,1.463821530342102,0.0,-1178.3066471181498,-119.08988483595118,57.81516151298902,0.0109003768590721,-0.0317641584261639,0.4137365083723373,0.9097770725093456,4.065536975860596,1.7758564949035645,1.486767053604126,2.0,-1174.2808748985572,-112.2360342882804,57.900675813506886,0.0272965762618051,-0.0195621292444276,-0.1903199829597424,0.9811475547082668,0.7106722593307495,0.759064793586731,1.7924845218658447,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,False,228.8723942118152,-881.9421204257711,34.10124969482422,0.0,0.0,0.938431434833512,0.3454655440363278,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1996910412982855,1.1990579329665905,222.86757563985884,-875.7560968277976,34.21624755859375,0.0,0.0,0.956526044935393,0.2916469189966776,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2015423117818946,1.1996324411583363,221.3369044840801,-874.7270180620253,34.225624084472656,0.0,0.0,0.969645424772623,0.2445153373870839,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2010853270300643,1.199601640600291,217.2521478299168,-872.527015818283,34.22687530517578,0.0,0.0,0.977014129170528,0.2131745561767518,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2004221915554962,1.19960413794917,214.339452728862,-871.1924399705604,34.26250076293945,0.0,0.0,0.973212017667235,0.2299094792914583,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1999573351192772,1.1999029083930928,211.5000701585086,-869.771606608294,34.28437423706055,0.0,0.0,0.9544974850431072,0.2982189649341291,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1999354792545605,1.2026253325816427,208.51851283211727,-867.706976596266,34.32875061035156,0.0,0.0,0.9355853179659318,0.3531007119882176,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.2000389252130637,1.201760155727563,206.49593174346955,-865.9267046172172,34.3537483215332,0.0,0.0,0.9355853176438046,0.3531007128417347,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1998355790525888,1.3030676910026595,205.82845147774788,-865.3391897706315,34.368125915527344,0.0,0.0,0.9292256914329864,0.3695126714754023,6.944444444444445,0.0,0.0,0.0,0.0,0.0,1.1764163684909807,1.338482970600506,204.1990813606535,-863.7999254288152,34.39624786376953,0.0,0.0,0.9145203708517676,0.4045398513090468,11.11111111111111,0.0,0.0,0.0,0.0,0.0,1.2009968423289217,1.35240711182055,-1122.101205875577,-127.82688688258716,58.97714964385047,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.20038722189607,1.199704223769846,-1123.0078690646078,-127.40445875548504,58.96510302459284,0.0,0.0,0.9763308890335762,0.2162822117486934,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003818247202565,1.1997063668400167,-1123.9145322536383,-126.98203062838311,58.95305640533521,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003764275444428,1.1997085099101872,-1124.821195442669,-126.559602501281,58.94100978607757,0.0,0.0,0.9763308890335776,0.2162822117486877,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.200371030368629,1.1997106529803578,-1125.7278586317,-126.13717437417888,58.92896316681994,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003656331928154,1.1997127960505285,-1126.6345218207307,-125.71474624707676,58.91691654756231,0.0,0.0,0.9763308890335788,0.2162822117486814,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003602360170016,1.1997149391206987,-1127.5411850097616,-125.29231811997464,58.90486992830468,0.0,0.0,0.9763308890335644,0.2162822117487465,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.200354838841188,1.1997170821908694,-1128.447848198792,-124.86988999287271,58.892823309047046,0.0,0.0,0.9763308890335776,0.2162822117486877,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003494416653742,1.1997192252610398,-1129.3545113878229,-124.4474618657706,58.88077668978941,0.0,0.0,0.9763308890335672,0.2162822117487345,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.2003440444895606,1.1997213683312105,-1130.2611745768536,-124.02503373866848,58.86873007053178,0.0,0.0,0.9763308890335788,0.2162822117486814,11.111111111111107,0.0,0.0,0.0,0.0,0.0,1.200338647313747,1.199723511401381
